date,stem,band,kind,width,points,invest,ret
2025-01-13,2025-01-13_中山11R_ニューイヤーS,2倍台,馬連,4,6,600,0
2025-01-13,2025-01-13_中山11R_ニューイヤーS,2倍台,馬連,5,10,1000,0
2025-01-13,2025-01-13_中山11R_ニューイヤーS,2倍台,馬連,6,15,1500,0
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,ワイド,3,3,300,0
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,ワイド,4,6,600,0
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,ワイド,5,10,1000,800
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,ワイド,6,15,1500,800
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2025-01-13,2025-01-13_中山12R_4歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,ワイド,3,3,300,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,ワイド,4,6,600,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,ワイド,5,10,1000,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,ワイド,6,15,1500,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,馬連,3,3,300,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,馬連,4,6,600,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,馬連,5,10,1000,0
2025-01-18,2025-01-18_中京09R_濃尾特別,3倍以上,馬連,6,15,1500,0
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,ワイド,3,3,300,0
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,ワイド,4,6,600,0
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,ワイド,5,10,1000,390
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,ワイド,6,15,1500,390
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,馬連,3,3,300,0
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,馬連,4,6,600,0
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,馬連,5,10,1000,0
2025-01-18,2025-01-18_中京10R_紅梅S,3倍以上,馬連,6,15,1500,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,ワイド,3,3,300,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,ワイド,4,6,600,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,ワイド,5,10,1000,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,ワイド,6,15,1500,2100
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,馬連,3,3,300,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,馬連,4,6,600,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,馬連,5,10,1000,0
2025-01-18,2025-01-18_中京11R_遠江S,2倍台,馬連,6,15,1500,0
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,ワイド,3,3,300,2180
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,ワイド,4,6,600,2180
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,ワイド,5,10,1000,2180
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,ワイド,6,15,1500,2180
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,馬連,3,3,300,520
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,馬連,4,6,600,520
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,馬連,5,10,1000,520
2025-01-18,2025-01-18_中京12R_4歳以上2勝クラス,3倍以上,馬連,6,15,1500,520
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,ワイド,3,3,300,0
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,ワイド,4,6,600,630
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,ワイド,5,10,1000,630
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,ワイド,6,15,1500,630
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,馬連,3,3,300,0
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,馬連,4,6,600,0
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,馬連,5,10,1000,0
2025-01-18,2025-01-18_中山09R_菜の花賞,1倍台,馬連,6,15,1500,0
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,ワイド,3,3,300,0
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,ワイド,4,6,600,410
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,ワイド,5,10,1000,410
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,ワイド,6,15,1500,410
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,馬連,3,3,300,0
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,馬連,4,6,600,920
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,馬連,5,10,1000,920
2025-01-18,2025-01-18_中山10R_アレキサンドライトS,3倍以上,馬連,6,15,1500,920
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,ワイド,3,3,300,0
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,ワイド,4,6,600,940
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,ワイド,5,10,1000,940
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,ワイド,6,15,1500,940
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,馬連,3,3,300,0
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,馬連,4,6,600,0
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,馬連,5,10,1000,0
2025-01-18,2025-01-18_中山11R_カーバンクルS,3倍以上,馬連,6,15,1500,0
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,ワイド,3,3,300,170
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,ワイド,4,6,600,170
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,ワイド,5,10,1000,170
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,ワイド,6,15,1500,170
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,馬連,4,6,600,0
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2025-01-18,2025-01-18_中山12R_4歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,ワイド,3,3,300,0
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,ワイド,4,6,600,0
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,ワイド,5,10,1000,590
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,ワイド,6,15,1500,1540
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,馬連,3,3,300,0
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,馬連,4,6,600,0
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,馬連,5,10,1000,0
2025-01-19,2025-01-19_中京09R_西尾特別,2倍台,馬連,6,15,1500,1310
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,ワイド,3,3,300,0
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,ワイド,4,6,600,0
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,ワイド,5,10,1000,760
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,ワイド,6,15,1500,760
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,馬連,3,3,300,0
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,馬連,4,6,600,0
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,馬連,5,10,1000,1560
2025-01-19,2025-01-19_中京10R_豊川特別,1倍台,馬連,6,15,1500,1560
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,ワイド,3,3,300,0
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,ワイド,4,6,600,1390
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,ワイド,5,10,1000,1390
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,ワイド,6,15,1500,1390
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,馬連,3,3,300,0
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,馬連,4,6,600,0
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,馬連,5,10,1000,0
2025-01-19,2025-01-19_中京11R_日経新春杯,3倍以上,馬連,6,15,1500,0
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,ワイド,3,3,300,680
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,ワイド,4,6,600,680
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,ワイド,5,10,1000,680
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,ワイド,6,15,1500,680
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,馬連,4,6,600,0
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2025-01-19,2025-01-19_中京12R_4歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,ワイド,3,3,300,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,ワイド,4,6,600,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,ワイド,5,10,1000,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,ワイド,6,15,1500,730
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,馬連,3,3,300,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,馬連,4,6,600,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,馬連,5,10,1000,0
2025-01-19,2025-01-19_中山09R_若潮S,3倍以上,馬連,6,15,1500,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,ワイド,3,3,300,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,ワイド,4,6,600,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,ワイド,5,10,1000,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,ワイド,6,15,1500,530
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,馬連,3,3,300,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,馬連,4,6,600,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,馬連,5,10,1000,0
2025-01-19,2025-01-19_中山10R_ジャニュアリーS,2倍台,馬連,6,15,1500,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,ワイド,3,3,300,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,ワイド,4,6,600,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,ワイド,5,10,1000,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,ワイド,6,15,1500,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,馬連,3,3,300,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,馬連,4,6,600,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,馬連,5,10,1000,0
2025-01-19,2025-01-19_中山11R_京成杯,3倍以上,馬連,6,15,1500,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,ワイド,3,3,300,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,ワイド,4,6,600,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,ワイド,5,10,1000,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,ワイド,6,15,1500,720
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,馬連,3,3,300,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,馬連,4,6,600,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,馬連,5,10,1000,0
2025-01-19,2025-01-19_中山12R_3歳未勝利,3倍以上,馬連,6,15,1500,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,ワイド,5,10,1000,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,ワイド,6,15,1500,430
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中京09R_若駒S,2倍台,馬連,6,15,1500,0
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,ワイド,3,3,300,380
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,ワイド,4,6,600,380
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,ワイド,5,10,1000,380
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,ワイド,6,15,1500,380
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中京10R_刈谷特別,1倍台,馬連,6,15,1500,0
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,ワイド,5,10,1000,270
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,ワイド,6,15,1500,270
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,馬連,5,10,1000,580
2025-01-25,2025-01-25_中京11R_瀬戸S,2倍台,馬連,6,15,1500,580
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,ワイド,5,10,1000,420
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,ワイド,6,15,1500,2250
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中京12R_4歳以上1勝クラス,1倍台,馬連,6,15,1500,960
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,ワイド,5,10,1000,0
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,ワイド,6,15,1500,300
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中山09R_東雲賞,2倍台,馬連,6,15,1500,0
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,ワイド,3,3,300,210
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,ワイド,4,6,600,210
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,ワイド,5,10,1000,210
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,ワイド,6,15,1500,210
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中山10R_初霞賞,1倍台,馬連,6,15,1500,0
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,ワイド,5,10,1000,8780
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,ワイド,6,15,1500,8780
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中山11R_初富士S,2倍台,馬連,6,15,1500,0
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,ワイド,3,3,300,290
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,ワイド,4,6,600,290
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,ワイド,5,10,1000,290
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,ワイド,6,15,1500,290
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_中山12R_3歳未勝利,2倍台,馬連,6,15,1500,0
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,ワイド,5,10,1000,440
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,ワイド,6,15,1500,3390
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,馬連,5,10,1000,960
2025-01-25,2025-01-25_小倉09R_萌黄賞,1倍台,馬連,6,15,1500,960
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,ワイド,3,3,300,3350
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,ワイド,4,6,600,3350
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,ワイド,5,10,1000,3350
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,ワイド,6,15,1500,3350
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,馬連,3,3,300,2000
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,馬連,4,6,600,2000
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,馬連,5,10,1000,2000
2025-01-25,2025-01-25_小倉10R_企救丘特別,2倍台,馬連,6,15,1500,2000
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,ワイド,3,3,300,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,ワイド,4,6,600,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,ワイド,5,10,1000,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,ワイド,6,15,1500,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,馬連,3,3,300,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,馬連,4,6,600,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,馬連,5,10,1000,0
2025-01-25,2025-01-25_小倉11R_小倉牝馬S,3倍以上,馬連,6,15,1500,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,ワイド,3,3,300,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,ワイド,4,6,600,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,ワイド,5,10,1000,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,ワイド,6,15,1500,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,馬連,4,6,600,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2025-01-25,2025-01-25_小倉12R_4歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,ワイド,3,3,300,170
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,ワイド,4,6,600,170
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,ワイド,5,10,1000,170
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,ワイド,6,15,1500,530
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,馬連,3,3,300,470
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,馬連,4,6,600,470
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,馬連,5,10,1000,470
2025-01-26,2025-01-26_中京09R_茶臼山高原特別,2倍台,馬連,6,15,1500,470
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,ワイド,3,3,300,370
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,ワイド,4,6,600,370
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,ワイド,5,10,1000,370
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,ワイド,6,15,1500,2970
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,馬連,3,3,300,0
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,馬連,4,6,600,0
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,馬連,5,10,1000,0
2025-01-26,2025-01-26_中京10R_トリトンS,2倍台,馬連,6,15,1500,6310
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,ワイド,3,3,300,600
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,ワイド,4,6,600,600
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,ワイド,5,10,1000,600
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,ワイド,6,15,1500,600
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,馬連,3,3,300,0
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,馬連,4,6,600,0
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,馬連,5,10,1000,0
2025-01-26,2025-01-26_中京11R_プロキオンS,2倍台,馬連,6,15,1500,0
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,ワイド,3,3,300,520
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,ワイド,4,6,600,520
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,ワイド,5,10,1000,520
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,ワイド,6,15,1500,520
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,馬連,3,3,300,1380
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,馬連,4,6,600,1380
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,馬連,5,10,1000,1380
2025-01-26,2025-01-26_中京12R_4歳以上2勝クラス,3倍以上,馬連,6,15,1500,1380
2025-01-26,2025-01-26_中山09R_若竹賞,2倍台,ワイド,3,3,300,960
