馬ID,馬名,日付,場,R,レース名,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,馬場種別,距離,馬場
2021102468,ブライティアダイヤ,2024-07-28,札幌,1,3歳未勝利,14,4,5,23.7,8,4,永野猛蔵,55,芝,1500,重
2021102468,ブライティアダイヤ,2024-07-13,函館,3,3歳未勝利,16,3,6,19.7,6,4,永野猛蔵,55,芝,1200,良
2021102468,ブライティアダイヤ,2024-06-16,東京,3,3歳未勝利,16,6,11,18.3,4,13,岩田康誠,55,ダ,1400,良
2021102468,ブライティアダイヤ,2024-04-21,東京,3,3歳未勝利,17,6,11,13.2,4,5,三浦皇成,55,芝,1400,良
2021102468,ブライティアダイヤ,2024-01-08,中山,5,3歳新馬,15,4,8,5.6,4,6,小林勝太,52,芝,1600,良
2021103478,ファビュラススター,2026-08-30,札幌,10,HBC賞(2勝クラス),16,6,11,22.2,10,2,丹内祐次,56,芝,1200,良
2021103478,ファビュラススター,2026-07-19,福島,9,南相馬特別(2勝クラス),16,6,11,27.3,8,7,原優介,58,芝,1200,良
2021103478,ファビュラススター,2025-12-06,中山,12,3歳以上2勝クラス,13,1,1,3.4,1,11,横山和生,58,芝,1200,良
2021103478,ファビュラススター,2025-09-27,中山,10,勝浦特別(2勝クラス),16,4,8,15.1,6,4,原優介,58,芝,1200,良
2021103478,ファビュラススター,2025-07-13,福島,12,彦星賞(2勝クラス),9,8,8,5.0,2,3,菅原明良,58,芝,1200,良
2021103478,ファビュラススター,2025-06-15,東京,9,芦ノ湖特別(2勝クラス),10,3,3,10.4,4,4,菅原明良,58,芝,1600,稍
2021103478,ファビュラススター,2024-12-22,京都,12,ジングルベル賞(2勝クラス),17,8,15,5.6,3,11,西村淳也,56,芝,1400,良
2021103478,ファビュラススター,2024-10-14,東京,12,3歳以上2勝クラス,12,7,10,4.0,2,7,横山武史,56,芝,1600,良
2021103478,ファビュラススター,2024-06-08,東京,9,芦ノ湖特別(2勝クラス),12,5,6,3.1,2,2,菅原明良,54,芝,1600,良
2021103478,ファビュラススター,2024-05-04,東京,11,プリンシパルS(L),13,7,11,5.8,3,5,横山武史,57,芝,2000,良
2021103478,ファビュラススター,2024-03-03,中山,11,報知弥生ディープ記念(GII),11,8,10,6.8,4,9,横山武史,57,芝,2000,良
2021103478,ファビュラススター,2024-01-08,中山,6,3歳1勝クラス,11,7,9,5.6,3,1,横山武史,57,芝,2000,良
2021103478,ファビュラススター,2023-10-09,東京,5,2歳新馬,13,8,12,8.8,4,1,横山武史,56,芝,1600,稍
2022105583,セイプリーズ,2026-08-15,札幌,10,知床特別(2勝クラス),16,1,2,15.6,7,2,古川吉洋,56,芝,1200,良
2022105583,セイプリーズ,2026-07-05,函館,9,立待岬特別(2勝クラス),16,7,14,50.4,12,8,古川吉洋,56,芝,1200,良
2022105583,セイプリーズ,2026-05-24,新潟,8,4歳以上1勝クラス,16,3,6,5.3,2,1,上里直汰,53,芝,1200,稍
2022105583,セイプリーズ,2026-04-25,福島,7,4歳以上1勝クラス,12,8,12,4.8,2,4,上里直汰,53,芝,1200,良
2022105583,セイプリーズ,2026-04-11,福島,12,4歳以上1勝クラス,16,5,10,6.5,3,3,古川吉洋,56,芝,1200,良
2022105583,セイプリーズ,2026-02-22,小倉,12,4歳以上1勝クラス,18,3,6,10.6,4,8,古川吉洋,56,芝,1200,良
2022105583,セイプリーズ,2026-01-25,小倉,9,八幡特別(1勝クラス),16,1,1,6.2,2,6,松若風馬,56,芝,1200,良
2022105583,セイプリーズ,2025-11-22,福島,12,3歳以上1勝クラス,16,8,16,19.8,10,4,古川吉洋,55,芝,1200,良
2022105583,セイプリーズ,2025-03-01,小倉,2,3歳未勝利,18,7,14,4.4,3,1,古川吉洋,55,芝,1200,良
2022105583,セイプリーズ,2025-02-02,小倉,2,3歳未勝利,16,6,12,4.7,3,3,古川吉洋,55,芝,1200,重
2022105583,セイプリーズ,2025-01-06,中京,6,3歳未勝利,18,6,12,26.7,8,4,古川吉洋,55,芝,1400,良
2022105583,セイプリーズ,2024-12-14,中京,4,2歳未勝利,18,8,16,44.0,9,3,古川吉洋,55,芝,1400,良
2022105583,セイプリーズ,2024-11-17,京都,1,2歳未勝利,18,8,18,6.1,3,5,戸崎圭太,55,芝,1200,良
2022105583,セイプリーズ,2024-11-03,京都,4,2歳新馬,14,3,4,16.1,7,2,古川吉洋,55,芝,1200,稍
2022104764,ヴァルキリーバース,2026-06-21,東京,11,府中牝馬S(GIII),16,3,6,3.3,1,14,ルメール,55.5,芝,1800,稍
2022104764,ヴァルキリーバース,2026-03-15,中山,10,東風S(L),16,3,5,7.8,4,1,ルメール,55,芝,1600,良
2022104764,ヴァルキリーバース,2025-04-27,東京,11,サンスポ賞フローラS(GII),18,6,12,3.1,1,2,ルメール,55,芝,2000,良
2022104764,ヴァルキリーバース,2025-02-22,東京,9,フリージア賞(1勝クラス),9,4,4,11.3,4,1,横山武史,55,芝,2000,良
2022104764,ヴァルキリーバース,2024-09-01,新潟,2,2歳未勝利,11,7,8,2.0,1,1,ルメール,55,芝,2000,良
2022104764,ヴァルキリーバース,2024-06-23,東京,5,2歳新馬,13,5,6,3.7,2,4,三浦皇成,55,芝,1600,稍
2022105836,ファンダム,2026-06-21,阪神,11,しらさぎS(GIII),18,5,9,12.3,5,4,北村宏司,57,芝,1600,稍
2022105836,ファンダム,2026-05-02,東京,11,京王杯スプリングC(GII),18,7,13,3.3,1,8,ルメール,57,芝,1400,良
2022105836,ファンダム,2026-02-28,中山,11,オーシャンS(GIII),16,1,1,3.9,2,12,ルメール,57,芝,1200,良
2022105836,ファンダム,2026-01-12,中山,11,ニューイヤーS(L),14,5,8,3.0,1,3,北村宏司,57,芝,1600,良
2022105836,ファンダム,2025-06-01,東京,11,東京優駿(GI),18,3,6,10.8,4,14,北村宏司,57,芝,2400,良
2022105836,ファンダム,2025-03-29,阪神,11,毎日杯(GIII),9,7,7,4.5,2,1,北村宏司,57,芝,1800,良
2022105836,ファンダム,2025-01-05,中山,10,ジュニアC(L),15,5,9,1.8,1,1,北村宏司,57,芝,1600,良
2022105836,ファンダム,2024-09-08,中山,5,2歳新馬,15,4,7,6.5,3,1,北村宏司,55,芝,1600,良
2021102755,ジョウゲンノツキ,2026-07-05,福島,9,郡山特別(2勝クラス),16,8,16,61.7,12,6,松岡正海,52,芝,1200,良
2021102755,ジョウゲンノツキ,2026-06-14,阪神,9,武庫川特別(2勝クラス),13,2,2,48.4,12,5,田口貫太,56,芝,1200,良
2021102755,ジョウゲンノツキ,2026-05-23,京都,12,オーストラリアT(2勝クラス),14,1,1,105.3,11,10,松若風馬,56,ダ,1400,稍
2021102755,ジョウゲンノツキ,2026-02-28,中山,8,4歳以上2勝クラス,13,6,9,290.4,11,12,松岡正海,56,芝,1600,良
2021102755,ジョウゲンノツキ,2026-02-15,小倉,10,大濠特別(2勝クラス),18,8,18,80.9,18,13,小沢大仁,51,芝,1200,稍
2021102755,ジョウゲンノツキ,2025-11-26,名古屋,10,JRA交流競走名古屋,12,4,4,5.1,2,1,田山旺佑,52,ダ,1500,良
2021102755,ジョウゲンノツキ,2025-10-18,新潟,12,3歳以上1勝クラス,18,1,2,41.8,10,14,斎藤新,56,芝,1000,良
2021102755,ジョウゲンノツキ,2025-05-18,新潟,9,飛竜特別(1勝クラス),16,2,3,11.3,6,11,丹内祐次,56,芝,1000,良
2021102755,ジョウゲンノツキ,2025-04-27,福島,7,4歳以上1勝クラス,14,5,8,5.1,2,4,秋山稔樹,56,芝,1200,良
2021102755,ジョウゲンノツキ,2025-03-15,中京,12,4歳以上1勝クラス,18,2,3,46.3,10,6,松若風馬,56,芝,1400,良
2021102755,ジョウゲンノツキ,2024-12-15,京都,7,3歳以上1勝クラス,16,3,6,8.8,5,9,松山弘平,55,ダ,1400,良
2021102755,ジョウゲンノツキ,2024-10-26,新潟,12,3歳以上1勝クラス,12,6,7,4.6,3,2,横山琉人,54,芝,1000,良
2021102755,ジョウゲンノツキ,2024-10-05,新潟,12,3歳以上1勝クラス,18,6,11,41.3,11,2,横山琉人,54,芝,1000,良
2021102755,ジョウゲンノツキ,2024-09-16,中京,6,3歳以上1勝クラス,15,3,4,13.8,4,9,吉村誠之,51,ダ,1400,稍
2021102755,ジョウゲンノツキ,2024-08-25,中京,6,3歳以上1勝クラス,15,1,2,20.9,8,15,西村淳也,53,ダ,1400,良
2021102755,ジョウゲンノツキ,2024-04-07,阪神,1,3歳未勝利,16,8,15,1.9,1,1,モレイラ,55,ダ,1400,良
2021102755,ジョウゲンノツキ,2024-03-16,阪神,1,3歳未勝利,16,3,6,3.0,2,2,松若風馬,55,ダ,1400,良
2021102755,ジョウゲンノツキ,2024-02-24,阪神,1,3歳未勝利,16,2,4,7.1,5,2,松若風馬,55,ダ,1400,稍
2021102755,ジョウゲンノツキ,2024-01-28,京都,6,3歳未勝利,10,1,1,7.8,5,7,西村淳也,55,芝,1600,良
2021102755,ジョウゲンノツキ,2023-12-17,中京,4,2歳未勝利,16,1,2,24.7,7,2,松若風馬,55,芝,1400,良
2021102755,ジョウゲンノツキ,2023-12-10,中京,4,2歳未勝利,16,3,6,12.6,5,4,斎藤新,55,芝,1400,良
2021102755,ジョウゲンノツキ,2023-09-03,小倉,2,2歳未勝利,14,8,14,28.0,9,5,坂井瑠星,55,芝,1200,良
2021102755,ジョウゲンノツキ,2023-08-13,小倉,8,フェニックス賞(OP),11,6,7,8.8,2,4,坂井瑠星,55,芝,1200,良
2021102755,ジョウゲンノツキ,2023-06-17,東京,5,2歳新馬,16,1,2,7.1,3,11,三浦皇成,55,芝,1400,良
2022101543,ルークススペイ,2026-06-20,阪神,11,天保山S(OP),15,8,14,3.9,2,6,川田将雅,57,ダ,1400,重
2022101543,ルークススペイ,2026-05-17,京都,11,栗東S(L),16,3,6,13.1,6,4,田口貫太,56,ダ,1400,良
2022101543,ルークススペイ,2026-04-05,阪神,12,天満橋S(3勝クラス),16,8,16,7.5,4,1,川田将雅,58,ダ,1400,重
2022101543,ルークススペイ,2026-02-22,阪神,12,4歳以上2勝クラス,16,6,11,2.6,1,1,西村淳也,58,ダ,1400,良
2022101543,ルークススペイ,2026-01-31,京都,9,長浜特別(2勝クラス),13,2,2,4.8,3,3,団野大成,57,ダ,1400,良
2022101543,ルークススペイ,2025-12-06,阪神,8,3歳以上2勝クラス,16,5,10,17.8,8,2,団野大成,57,ダ,1400,良
2022101543,ルークススペイ,2025-11-01,東京,8,3歳以上2勝クラス,14,7,12,3.4,2,11,三浦皇成,57,ダ,1400,重
2022101543,ルークススペイ,2025-10-04,東京,12,3歳以上2勝クラス,16,3,5,4.5,1,4,三浦皇成,56,ダ,1400,良
2022101543,ルークススペイ,2025-06-08,東京,7,3歳以上1勝クラス,16,2,4,3.7,2,1,川田将雅,55,ダ,1400,良
2022101543,ルークススペイ,2025-05-10,京都,6,3歳1勝クラス,16,1,2,3.4,1,3,川田将雅,57,ダ,1200,重
2022101543,ルークススペイ,2025-04-20,阪神,6,3歳1勝クラス,16,2,4,9.0,3,2,団野大成,57,ダ,1200,良
2022101543,ルークススペイ,2025-03-23,中山,8,3歳1勝クラス,15,1,1,23.2,8,3,長浜鴻緒,54,ダ,1200,良
2022101543,ルークススペイ,2025-02-22,東京,2,3歳1勝クラス,16,7,14,21.5,5,5,長浜鴻緒,54,ダ,1400,良
2022101543,ルークススペイ,2025-01-19,中山,6,3歳1勝クラス,16,6,11,18.5,6,4,佐々木大,57,ダ,1200,良
2022101543,ルークススペイ,2024-12-01,中山,6,2歳1勝クラス,9,5,5,3.4,2,4,丹内祐次,56,ダ,1200,良
2022101543,ルークススペイ,2024-11-09,東京,9,オキザリス賞(1勝クラス),16,3,6,12.4,4,8,ムーア,56,ダ,1400,良
2022101543,ルークススペイ,2024-10-05,東京,2,2歳未勝利,16,6,11,4.1,2,1,永野猛蔵,56,ダ,1400,重
2022101543,ルークススペイ,2024-07-21,札幌,1,2歳未勝利,7,5,5,2.4,2,2,永野猛蔵,55,ダ,1000,良
2022101543,ルークススペイ,2024-06-29,函館,6,2歳新馬,11,1,1,5.6,3,3,永野猛蔵,55,ダ,1000,良
2020106063,ゴッドブルービー,2026-07-12,小倉,11,阿蘇S(OP),11,2,2,14.1,7,5,角田大和,57,ダ,1700,良
2020106063,ゴッドブルービー,2026-06-27,小倉,11,薩摩S(3勝クラス),15,5,9,5.6,3,1,角田大和,58,ダ,1700,重
2020106063,ゴッドブルービー,2026-05-03,京都,12,東大路S(3勝クラス),16,4,7,14.5,6,6,角田大和,57,ダ,1400,稍
2020106063,ゴッドブルービー,2026-02-21,小倉,11,小倉城S(3勝クラス),13,4,5,5.2,2,4,角田大和,58,ダ,1700,良
2020106063,ゴッドブルービー,2026-02-07,小倉,11,豊前S(3勝クラス),16,2,4,6.5,2,2,角田大和,57,ダ,1700,良
2020106063,ゴッドブルービー,2025-11-24,福島,11,奥羽S(3勝クラス),15,6,11,17.2,8,2,鮫島克駿,58,ダ,1700,良
2020106063,ゴッドブルービー,2025-07-20,小倉,10,宮崎S(3勝クラス),13,8,13,5.1,3,11,角田大和,57,ダ,1700,良
2020106063,ゴッドブルービー,2025-05-11,東京,12,立夏S(3勝クラス),16,6,12,12.1,6,9,浜中俊,57,ダ,1600,稍
2020106063,ゴッドブルービー,2025-02-22,小倉,11,小倉城S(3勝クラス),9,4,4,3.0,1,6,角田大和,58,ダ,1700,良
2020106063,ゴッドブルービー,2025-02-08,小倉,11,豊前S(3勝クラス),15,3,5,5.9,4,2,角田大和,57,ダ,1700,稍
2020106063,ゴッドブルービー,2024-11-23,東京,10,シャングリラS(3勝クラス),16,3,5,26.2,9,6,角田大和,58,ダ,1400,稍
2020106063,ゴッドブルービー,2024-11-09,福島,11,奥羽S(3勝クラス),15,3,5,4.3,1,2,角田大和,58,ダ,1700,良
2020106063,ゴッドブルービー,2024-09-16,中京,11,JRA70THアニバ(3勝クラス),16,2,3,10.5,5,8,浜中俊,58,ダ,1800,良
2020106063,ゴッドブルービー,2024-08-10,札幌,11,報知杯大雪H(3勝クラス),14,1,1,10.5,3,2,浜中俊,56,ダ,1700,良
2020106063,ゴッドブルービー,2024-06-30,小倉,10,薩摩S(3勝クラス),15,3,6,10.5,5,5,角田大和,58,ダ,1700,重
2020106063,ゴッドブルービー,2024-03-16,中山,10,韓国馬事会杯(3勝クラス),14,1,1,15.5,6,13,津村明秀,58,ダ,1800,良
2020106063,ゴッドブルービー,2024-02-17,小倉,11,小倉城S(3勝クラス),16,1,1,2.9,1,6,角田大和,57,ダ,1700,良
2020106063,ゴッドブルービー,2024-01-20,小倉,11,和布刈特別(2勝クラス),13,8,13,3.2,1,1,角田大和,57,ダ,1700,稍
2020106063,ゴッドブルービー,2023-11-26,京都,8,3歳以上2勝クラス,16,5,9,2.7,1,13,松山弘平,57,ダ,1400,良
2020106063,ゴッドブルービー,2023-09-02,小倉,9,天草特別(2勝クラス),14,4,5,2.9,2,中,角田大河,55,ダ,1700,稍
2020106063,ゴッドブルービー,2023-08-13,小倉,9,RKB賞(2勝クラス),16,1,2,2.2,1,2,松山弘平,55,ダ,1700,良
2020106063,ゴッドブルービー,2023-07-23,中京,12,3歳以上1勝クラス,16,5,10,4.7,2,1,松山弘平,55,ダ,1400,良
2020106063,ゴッドブルービー,2023-04-22,京都,5,3歳1勝クラス,16,7,13,4.7,3,5,角田大河,55,ダ,1400,良
2020106063,ゴッドブルービー,2023-04-08,阪神,5,3歳1勝クラス,11,6,6,7.9,4,5,角田大河,55,ダ,1800,不
2020106063,ゴッドブルービー,2023-03-04,阪神,6,3歳1勝クラス,10,6,6,4.9,4,2,武豊,56,ダ,1800,良
2020106063,ゴッドブルービー,2023-02-05,中京,4,3歳1勝クラス,8,8,8,3.2,2,5,角田大河,54,ダ,1800,良
2020106063,ゴッドブルービー,2022-09-03,小倉,2,2歳未勝利,16,3,5,4.8,4,1,角田大河,51,ダ,1700,稍
2020106063,ゴッドブルービー,2022-08-14,小倉,5,2歳新馬,13,3,3,41.4,9,4,角田大河,51,芝,1800,良
2020101813,クルゼイロドスル,2026-08-22,新潟,7,朱鷺S(L),18,5,9,12.4,6,14,丸山元気,58,芝,1400,良
2020101813,クルゼイロドスル,2026-06-14,東京,11,パラダイスS(L),13,4,5,8.6,5,4,荻野極,57,芝,1400,良
2020101813,クルゼイロドスル,2026-04-26,京都,11,読売マイラーズC(GII),18,2,4,70.6,12,14,太宰啓介,57,芝,1600,良
2020101813,クルゼイロドスル,2026-01-24,京都,11,睦月S(OP),14,7,12,9.0,5,7,武豊,58,芝,1600,良
2020101813,クルゼイロドスル,2026-01-04,京都,11,スポニチ賞京都金杯(GIII),18,8,16,25.7,9,7,武豊,57,芝,1600,良
2020101813,クルゼイロドスル,2025-08-09,新潟,7,関越S(OP),13,6,9,2.9,1,12,荻野極,57,芝,1800,良
2020101813,クルゼイロドスル,2025-06-14,東京,11,ジューンS(OP),15,4,6,4.3,2,6,荻野極,58,芝,1800,良
2020101813,クルゼイロドスル,2025-05-10,東京,11,エプソムC(GIII),18,4,8,6.9,4,4,横山武史,57,芝,1800,稍
2020101813,クルゼイロドスル,2025-03-02,中山,11,中山記念(GII),16,8,16,48.2,9,5,荻野極,57,芝,1800,良
2020101813,クルゼイロドスル,2024-12-07,中京,11,中日新聞杯(GIII),18,8,16,54.8,13,7,ドイル,57,芝,2000,良
2020101813,クルゼイロドスル,2024-10-19,東京,11,富士S(GII),17,5,10,26.5,8,8,横山武史,57,芝,1600,良
2020101813,クルゼイロドスル,2024-07-27,新潟,7,関越S(OP),15,3,4,5.4,3,1,川田将雅,57,芝,1800,良
2020101813,クルゼイロドスル,2024-05-18,東京,11,メイS(OP),16,7,13,5.3,3,4,津村明秀,56,芝,1800,良
2020101813,クルゼイロドスル,2024-03-30,中山,11,ダービー卿チャレンジ(GIII),16,7,13,9.0,6,12,津村明秀,56,芝,1600,稍
2020101813,クルゼイロドスル,2024-01-28,東京,10,節分S(3勝クラス),14,8,14,2.3,1,1,川田将雅,57,芝,1600,良
2020101813,クルゼイロドスル,2023-12-28,中山,12,2023ファイナルS(3勝クラス),16,5,10,3.8,1,2,Ｍ．デム,57,芝,1600,良
2020101813,クルゼイロドスル,2023-11-04,東京,10,ノベンバーS(3勝クラス),10,3,3,5.9,4,2,津村明秀,56,芝,1800,良
2020101813,クルゼイロドスル,2023-09-30,中山,11,秋風S(3勝クラス),15,8,15,4.7,1,7,石橋脩,56,芝,1600,良
2020101813,クルゼイロドスル,2023-07-01,中京,11,白川郷S(3勝クラス),13,4,5,3.8,2,5,坂井瑠星,55,芝,1600,重
2020101813,クルゼイロドスル,2023-05-07,東京,11,NHKマイルC(GI),17,6,12,,,取,Ｍ．デム,57,芝,1600,稍
2020101813,クルゼイロドスル,2023-01-05,中山,10,ジュニアC(L),13,8,13,3.5,2,1,Ｍ．デム,56,芝,1600,良
2020101813,クルゼイロドスル,2022-11-12,阪神,11,デイリー杯2歳S(GII),10,7,8,3.8,2,5,和田竜二,55,芝,1600,良
2020101813,クルゼイロドスル,2022-10-23,東京,2,2歳未勝利,15,8,15,2.5,1,1,Ｍ．デム,55,芝,1600,良
2020101813,クルゼイロドスル,2022-07-30,新潟,5,2歳新馬,12,7,10,31.0,7,2,幸英明,54,芝,1600,良
2023105021,メイショウテンク,2026-08-23,札幌,9,ルスツ特別(1勝クラス),13,7,11,4.2,2,4,吉田隼人,55,芝,2000,良
2023105021,メイショウテンク,2026-08-09,札幌,3,3歳以上1勝クラス,10,8,10,3.0,1,2,吉田隼人,55,芝,2000,良
2023105021,メイショウテンク,2026-07-18,函館,8,3歳以上1勝クラス,12,7,10,7.4,3,10,斎藤新,55,芝,2600,良
2023105021,メイショウテンク,2026-06-27,函館,7,3歳以上1勝クラス,11,4,4,2.3,1,5,吉田隼人,55,芝,2000,稍
2023105021,メイショウテンク,2026-05-09,京都,11,京都新聞杯(GII),16,2,3,157.1,12,5,団野大成,57,芝,2200,良
2023105021,メイショウテンク,2026-04-18,阪神,5,3歳1勝クラス,5,1,1,4.5,3,4,高杉吏麒,57,芝,2000,良
2023105021,メイショウテンク,2026-02-01,京都,5,3歳未勝利,13,7,11,2.9,2,1,団野大成,57,芝,2000,良
2023105021,メイショウテンク,2026-01-11,京都,12,3歳未勝利,18,4,8,7.3,4,2,団野大成,57,芝,1800,良
2023105021,メイショウテンク,2025-12-20,阪神,3,2歳未勝利,18,8,16,6.1,3,6,団野大成,56,芝,1600,良
2023105021,メイショウテンク,2025-11-29,京都,5,2歳新馬,12,7,9,15.1,6,2,団野大成,56,芝,1600,良
2022103151,ミニョンマルーン,2026-08-15,札幌,10,知床特別(2勝クラス),16,8,15,11.2,3,10,石川倭,56,芝,1200,良
2022103151,ミニョンマルーン,2026-07-05,函館,9,立待岬特別(2勝クラス),16,5,9,29.0,10,12,長浜鴻緒,56,芝,1200,良
2022103151,ミニョンマルーン,2026-06-14,函館,11,函館日刊スポーツ杯(2勝クラス),16,5,9,12.0,6,6,長浜鴻緒,56,芝,1200,良
2022103151,ミニョンマルーン,2026-04-12,福島,10,喜多方特別(2勝クラス),16,7,13,7.1,3,10,黛弘人,56,ダ,1150,良
2022103151,ミニョンマルーン,2026-02-01,小倉,10,周防灘特別(2勝クラス),15,1,1,16.8,7,9,黛弘人,56,芝,1200,良
2022103151,ミニョンマルーン,2025-12-27,中山,9,ベストウィッシュC(2勝クラス),16,3,6,7.7,4,8,丹内祐次,55,芝,1200,良
2022103151,ミニョンマルーン,2025-12-06,中山,12,3歳以上2勝クラス,13,5,9,10.9,6,5,谷原柚希,51,芝,1200,良
2022103151,ミニョンマルーン,2025-08-30,札幌,7,3歳以上1勝クラス,12,6,7,2.6,1,1,小林美駒,51,ダ,1000,重
2022103151,ミニョンマルーン,2025-08-17,札幌,6,3歳以上1勝クラス,12,8,12,1.4,1,2,小林美駒,51,ダ,1000,稍
2022103151,ミニョンマルーン,2025-08-02,札幌,6,3歳以上1勝クラス,7,2,2,1.7,1,2,小林美駒,51,ダ,1000,良
